c2l,RCTD_full,RCTD_multi,CARD,Seurat,spatialDWLS
0.625,0.7142857142857143,0.4,0.5,0.6,0.5
0.75,0.7142857142857143,0.3333333333333333,0.75,0.5,0.3333333333333333
0.5,0.42857142857142855,0.75,0.375,0.75,0.4
0.75,0.8571428571428571,0.3333333333333333,0.75,0.3333333333333333,0.3333333333333333
0.5,0.75,0.5,0.5714285714285714,0.4,0.5
0.25,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1.0
0.5,0.6666666666666666,0.5,0.5714285714285714,0.5,1.0
0.75,1.0,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666
0.625,0.8333333333333334,0.6,0.7142857142857143,0.4,0.8
0.625,0.8333333333333334,0.6,0.7142857142857143,0.6666666666666666,1.0
0.875,0.875,0.5714285714285714,0.875,0.42857142857142855,0.8571428571428571
0.625,0.8333333333333334,0.8,0.625,0.6,0.8
0.25,0.4,1.0,0.3333333333333333,1.0,0.3333333333333333
0.625,0.7142857142857143,0.8,0.625,0.6,0.6
0.375,0.5,0.6666666666666666,0.375,0.5,0.6666666666666666
0.375,0.6,1.0,0.42857142857142855,1.0,0.5
0.625,0.7142857142857143,0.3333333333333333,0.7142857142857143,0.5,0.5
0.625,0.8333333333333334,0.6,0.7142857142857143,0.4,0.6
0.75,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.5,0.42857142857142855
0.75,1.0,0.5,0.75,0.6666666666666666,0.5714285714285714
0.75,1.0,0.5,1.0,1.0,0.6666666666666666
0.5,0.8,0.5,0.5,0.75,0.5
0.375,0.5,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.25
0.75,0.8571428571428571,0.6666666666666666,0.75,0.5,0.6666666666666666
0.625,0.6666666666666666,0.8,0.8333333333333334,0.8,0.5
0.625,0.7142857142857143,0.6,0.7142857142857143,0.4,0.8
0.375,0.75,0.6666666666666666,0.6,0.6666666666666666,0.25
0.5,1.0,0.5,0.5714285714285714,0.4,0.5
0.75,0.625,0.5,0.75,0.5,0.5
0.75,1.0,0.5,0.75,0.3333333333333333,0.5
0.625,1.0,0.6,0.7142857142857143,0.6,0.8
0.75,0.8571428571428571,0.5,0.8571428571428571,0.8333333333333334,0.8333333333333334
0.5,0.75,0.75,0.5714285714285714,0.75,0.4
0.375,0.75,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666
0.625,0.625,0.8,0.625,0.8,0.8
0.75,0.7142857142857143,0.5,0.75,0.6666666666666666,0.5
0.5,0.6666666666666666,0.5,0.5714285714285714,0.4,0.5
0.75,0.625,0.42857142857142855,0.75,0.6666666666666666,0.6666666666666666
0.5,0.6,0.5,0.5714285714285714,0.5,0.5
0.625,0.6666666666666666,0.6,0.625,0.6,0.6
0.625,1.0,0.6,0.8333333333333334,0.6,0.6
0.625,1.0,0.6,0.7142857142857143,0.6,0.6
0.375,1.0,1.0,0.5,0.6666666666666666,1.0
0.5,0.6666666666666666,0.5,0.5714285714285714,0.5,0.4
0.5,0.6666666666666666,0.5,0.5,0.75,0.5
0.625,0.5714285714285714,0.8,0.625,0.4,0.6666666666666666
0.5,0.6666666666666666,0.75,0.5714285714285714,0.75,0.75
0.5,0.8,0.2,0.6666666666666666,0.5,0.4
0.625,0.8333333333333334,0.8,0.8333333333333334,0.6,0.5
0.375,0.6,1.0,0.42857142857142855,1.0,0.5
0.375,1.0,1.0,0.6,1.0,0.6666666666666666
0.625,0.7142857142857143,0.8,0.625,1.0,1.0
